transaction_id,user_id,Amount,location,transaction_status,hour,is_new_payee,payee_type,merchant_category,payment_retries,device,payer_type,isFraud,usual_hour,usual_location,usual_device,avg_amount
972419008712,494398,138,London,FAILED,14,0,bank,entertainment,2,web,merchant,0,9,London,web,23185.0
383302895554,494398,19919,London,FAILED,11,1,p2m,entertainment,2,ios,merchant,0,9,London,web,23185.0
638505451897,494398,31025,London,FAILED,21,1,p2m,medical,2,web,merchant,0,9,London,web,23185.0
582596137635,494398,62026,Sydney,FAILED,9,0,p2m,shopping,3,ios,merchant,0,9,London,web,23185.0
766541608335,208378,45506,Delhi,SUCCESS,9,1,bank,transport,3,android,institution,0,13,Delhi,ios,10793.0
592607571293,208378,316,Singapore,SUCCESS,13,1,upi_number,entertainment,0,ios,institution,0,13,Delhi,ios,10793.0
386798355803,208378,5368,Delhi,SUCCESS,13,0,p2m,entertainment,1,ios,institution,0,13,Delhi,ios,10793.0
454243702191,208378,2239,Delhi,FAILED,16,0,upi_number,entertainment,2,ios,institution,0,13,Delhi,ios,10793.0
749745659504,208378,536,Singapore,SUCCESS,14,1,p2p,medical,1,web,institution,0,13,Delhi,ios,10793.0
494173672297,164311,83394,Pune,FAILED,16,0,bank,transport,3,ios,upi_account,0,15,Pune,android,61646.666666666664
253848000042,164311,37652,Pune,FAILED,15,0,p2p,shopping,3,web,upi_account,0,15,Pune,android,61646.666666666664
700709862279,164311,63894,Pune,FAILED,21,0,p2p,education,3,android,upi_account,0,15,Pune,android,61646.666666666664
806781496185,586166,29693,Dubai,SUCCESS,10,0,bank,shopping,0,web,upi_account,0,10,Ahmedabad,ios,43222.75
967064067130,586166,55588,Ahmedabad,SUCCESS,13,0,p2m,education,0,web,upi_account,0,10,Ahmedabad,ios,43222.75
222418550275,586166,86826,Dubai,SUCCESS,16,0,bank,transport,0,ios,upi_account,0,10,Ahmedabad,ios,43222.75
340631164076,586166,784,Ahmedabad,SUCCESS,19,0,p2m,entertainment,0,ios,upi_account,0,10,Ahmedabad,ios,43222.75
891813716296,546861,1894,New York,FAILED,13,0,p2m,entertainment,3,web,merchant,0,13,New York,web,1894.0
361783137857,360019,36769,Mumbai,SUCCESS,13,0,bank,transport,1,android,institution,0,10,Mumbai,ios,34882.25
223125482640,360019,21849,Mumbai,FAILED,11,0,p2m,medical,3,ios,institution,0,10,Mumbai,ios,34882.25
855104371687,360019,2860,Mumbai,SUCCESS,10,0,p2m,entertainment,1,ios,institution,0,10,Mumbai,ios,34882.25
106495552761,360019,78051,Mumbai,SUCCESS,15,0,p2m,transport,1,ios,institution,0,10,Mumbai,ios,34882.25
902908033447,302060,1799,Toronto,SUCCESS,22,0,p2p,entertainment,3,android,upi_account,0,17,Toronto,android,19281.5
473999667097,302060,2695,Toronto,SUCCESS,21,0,upi_number,entertainment,0,web,upi_account,0,17,Toronto,android,19281.5
901688628574,302060,65992,Toronto,FAILED,17,0,p2p,shopping,2,android,upi_account,0,17,Toronto,android,19281.5
647174411501,302060,6640,Toronto,SUCCESS,18,0,p2p,shopping,0,ios,upi_account,0,17,Toronto,android,19281.5
630226560430,575909,1302,New York,SUCCESS,16,0,bank,shopping,0,web,upi_account,0,8,New York,web,27284.0
691143085761,575909,17590,New York,SUCCESS,8,1,upi_number,medical,4,android,upi_account,0,8,New York,web,27284.0
656067717858,575909,1052,New York,SUCCESS,22,0,upi_number,food,1,ios,upi_account,0,8,New York,web,27284.0
241484406259,575909,89192,New York,SUCCESS,18,0,p2p,medical,1,web,upi_account,0,8,New York,web,27284.0
243478649217,401974,1753,New York,FAILED,15,0,bank,education,0,android,bank,0,15,New York,android,1753.0
393096193616,108592,50192,Hyderabad,FAILED,19,0,upi_number,shopping,3,android,upi_account,0,19,Hyderabad,android,50192.0
364616896560,770934,2336,London,SUCCESS,16,0,upi_number,food,1,web,institution,0,12,London,ios,20346.0
732319722726,770934,173,London,FAILED,13,0,p2p,medical,3,web,institution,0,12,London,ios,20346.0
915234943054,770934,29777,London,SUCCESS,12,0,bank,shopping,0,ios,institution,0,12,London,ios,20346.0
518413943192,770934,68628,London,SUCCESS,15,0,upi_number,transport,0,android,institution,0,12,London,ios,20346.0
188578188435,770934,816,London,SUCCESS,14,1,upi_number,food,1,ios,institution,0,12,London,ios,20346.0
347071169856,748175,8380,Mumbai,SUCCESS,12,1,bank,transport,1,ios,bank,0,10,Mumbai,web,58533.0
757066465519,748175,94875,Mumbai,SUCCESS,16,0,p2m,transport,1,web,bank,0,10,Mumbai,web,58533.0
932084989993,748175,72344,Mumbai,FAILED,10,0,upi_number,medical,2,web,bank,0,10,Mumbai,web,58533.0
149661411929,937331,32974,Paris,FAILED,11,1,p2p,medical,3,web,merchant,0,11,Paris,web,32974.0
457673741182,330329,1645,Ahmedabad,FAILED,14,0,p2p,food,2,ios,upi_account,0,14,Ahmedabad,ios,1645.0
127335362937,105959,2127,Toronto,FAILED,14,1,upi_number,food,3,web,institution,0,14,Toronto,web,2127.0
463641383542,630257,70063,Berlin,SUCCESS,11,0,p2m,medical,0,ios,institution,0,11,Berlin,ios,78373.5
745277394200,630257,86684,Berlin,SUCCESS,11,0,p2m,education,0,web,institution,0,11,Berlin,ios,78373.5
142887673442,862137,796,Sydney,SUCCESS,17,1,p2m,food,0,android,bank,0,11,Sydney,android,18563.4
873350253326,862137,64680,Sydney,SUCCESS,15,0,upi_number,shopping,1,android,bank,0,11,Sydney,android,18563.4
808811914523,862137,1245,Sydney,SUCCESS,14,0,p2m,shopping,0,ios,bank,0,11,Sydney,android,18563.4
574293950971,862137,2462,Sydney,FAILED,11,0,bank,entertainment,2,web,bank,0,11,Sydney,android,18563.4
867125969327,862137,23634,Sydney,SUCCESS,11,0,upi_number,medical,0,web,bank,0,11,Sydney,android,18563.4
638473578466,718194,1943,Mumbai,SUCCESS,12,0,p2p,education,1,ios,institution,0,16,Mumbai,ios,25581.4
970307106419,718194,19821,Mumbai,SUCCESS,17,0,upi_number,shopping,1,web,institution,0,16,Mumbai,ios,25581.4
542929567540,718194,52000,Mumbai,SUCCESS,16,1,p2p,education,0,web,institution,0,16,Mumbai,ios,25581.4
929296970118,718194,36322,Mumbai,FAILED,16,0,p2m,transport,0,android,institution,0,16,Mumbai,ios,25581.4
577358835158,718194,17821,Mumbai,SUCCESS,16,1,p2p,transport,0,ios,institution,0,16,Mumbai,ios,25581.4
655035210470,674347,922,Bangalore,SUCCESS,16,1,upi_number,shopping,1,ios,merchant,0,12,Bangalore,ios,30482.4
904682580225,674347,50193,Bangalore,SUCCESS,8,0,p2p,education,0,ios,merchant,0,12,Bangalore,ios,30482.4
569062156593,674347,98943,Bangalore,FAILED,12,0,p2m,transport,2,android,merchant,0,12,Bangalore,ios,30482.4
621843388865,674347,900,Bangalore,SUCCESS,12,0,upi_number,education,1,ios,merchant,0,12,Bangalore,ios,30482.4
169442971689,674347,1454,Bangalore,SUCCESS,14,0,bank,medical,1,android,merchant,0,12,Bangalore,ios,30482.4
311251921589,807734,65099,Sydney,SUCCESS,12,0,p2p,shopping,1,android,merchant,0,12,Sydney,web,48815.25
612785672323,807734,20412,Sydney,SUCCESS,15,0,p2m,medical,0,ios,merchant,0,12,Sydney,web,48815.25
390536682913,807734,42547,Toronto,FAILED,8,0,upi_number,transport,3,web,merchant,0,12,Sydney,web,48815.25
358731265956,807734,67203,Sydney,SUCCESS,12,0,upi_number,medical,0,web,merchant,0,12,Sydney,web,48815.25
451214239046,689250,1472,Singapore,SUCCESS,17,0,bank,medical,1,web,merchant,0,17,Ahmedabad,web,22340.25
169780343689,689250,5418,Ahmedabad,SUCCESS,10,0,upi_number,entertainment,1,web,merchant,0,17,Ahmedabad,web,22340.25
724461853967,689250,53345,Ahmedabad,SUCCESS,17,0,p2m,medical,1,android,merchant,0,17,Ahmedabad,web,22340.25
290112712479,689250,29126,Singapore,FAILED,11,0,p2m,education,2,ios,merchant,0,17,Ahmedabad,web,22340.25
535548902116,378986,2054,Sydney,FAILED,11,0,bank,entertainment,0,android,bank,0,11,Sydney,android,2054.0
169777849442,934216,65185,Dubai,SUCCESS,8,1,p2m,medical,0,ios,merchant,0,8,Dubai,android,33549.0
507872617822,934216,1913,Dubai,FAILED,11,0,p2m,transport,3,android,merchant,0,8,Dubai,android,33549.0
432798833497,532190,1859,Hyderabad,FAILED,13,0,p2m,medical,1,android,upi_account,0,13,Hyderabad,android,27703.5
371795866137,532190,53548,Hyderabad,FAILED,19,0,p2m,medical,2,ios,upi_account,0,13,Hyderabad,android,27703.5
506440598398,469628,25037,Mumbai,FAILED,17,0,upi_number,transport,3,web,bank,0,17,Toronto,web,10373.0
813550806864,469628,4413,Toronto,SUCCESS,17,0,p2m,entertainment,1,ios,bank,0,17,Toronto,web,10373.0
745662220809,469628,1669,Toronto,SUCCESS,13,0,p2m,shopping,1,web,bank,0,17,Toronto,web,10373.0
659020855982,836588,2029,San Francisco,FAILED,10,0,bank,food,3,ios,institution,0,10,San Francisco,ios,2029.0
963429089387,284648,2530,Delhi,FAILED,12,0,p2m,food,3,ios,bank,0,12,Delhi,ios,2530.0
696999021131,501767,26990,Bangalore,SUCCESS,22,1,upi_number,medical,0,ios,upi_account,0,19,Bangalore,ios,59079.0
614569686078,501767,80288,Bangalore,FAILED,19,1,p2p,transport,2,ios,upi_account,0,19,Bangalore,ios,59079.0
245552295133,501767,69959,Bangalore,SUCCESS,21,0,p2m,transport,1,web,upi_account,0,19,Bangalore,ios,59079.0
640494816803,321696,6165,New York,FAILED,9,0,p2m,food,2,android,bank,0,9,New York,android,6165.0
511783017914,979380,961,Sydney,FAILED,12,0,upi_number,shopping,3,ios,upi_account,0,22,Sydney,ios,18047.0
650290193453,979380,52473,Sydney,SUCCESS,22,0,p2m,medical,1,ios,upi_account,0,22,Sydney,ios,18047.0
151724855572,979380,707,Sydney,SUCCESS,22,0,p2p,transport,0,web,upi_account,0,22,Sydney,ios,18047.0
876693563631,611280,96760,Tokyo,SUCCESS,21,1,p2m,education,1,ios,upi_account,0,11,Tokyo,android,35910.4
702343822186,611280,1401,Tokyo,SUCCESS,13,0,p2p,education,0,web,upi_account,0,11,Tokyo,android,35910.4
607316473653,611280,1340,Tokyo,SUCCESS,11,1,bank,shopping,1,android,upi_account,0,11,Tokyo,android,35910.4
224922718345,611280,61268,Tokyo,SUCCESS,11,1,upi_number,medical,1,ios,upi_account,0,11,Tokyo,android,35910.4
120750331819,611280,18783,Tokyo,FAILED,13,1,p2m,medical,3,android,upi_account,0,11,Tokyo,android,35910.4
480836529014,357814,34709,Jaipur,SUCCESS,15,1,upi_number,medical,3,ios,bank,0,9,Jaipur,web,23906.6
868161548179,357814,828,Jaipur,SUCCESS,11,0,bank,education,1,web,bank,0,9,Jaipur,web,23906.6
578530520651,357814,21617,Jaipur,SUCCESS,14,1,upi_number,transport,0,web,bank,0,9,Jaipur,web,23906.6
465471958780,357814,60930,Jaipur,FAILED,9,0,upi_number,medical,2,android,bank,0,9,Jaipur,web,23906.6
668846385078,357814,1449,Jaipur,SUCCESS,16,0,upi_number,transport,1,web,bank,0,9,Jaipur,web,23906.6
314052769036,698034,79669,London,FAILED,14,0,bank,transport,2,android,merchant,0,14,London,android,79669.0
347158995733,184054,44762,Singapore,FAILED,20,0,upi_number,medical,2,ios,merchant,0,10,Berlin,ios,28023.0
944471342983,184054,36370,Berlin,SUCCESS,15,0,bank,transport,3,ios,merchant,0,10,Berlin,ios,28023.0
213091564529,184054,2937,Berlin,SUCCESS,10,0,upi_number,medical,0,web,merchant,0,10,Berlin,ios,28023.0
439654117388,656525,14685,Toronto,SUCCESS,15,0,upi_number,entertainment,1,ios,merchant,0,14,Toronto,ios,7091.2
261270435595,656525,1612,Toronto,SUCCESS,17,0,bank,medical,1,ios,merchant,0,14,Toronto,ios,7091.2
935668465884,656525,803,Toronto,SUCCESS,14,0,upi_number,food,3,ios,merchant,0,14,Toronto,ios,7091.2
659918677467,656525,9769,Toronto,SUCCESS,19,0,upi_number,food,0,ios,merchant,0,14,Toronto,ios,7091.2
903823483902,656525,8587,Toronto,FAILED,18,0,p2p,food,2,android,merchant,0,14,Toronto,ios,7091.2
335150008882,100431,38990,Hyderabad,FAILED,19,0,upi_number,education,3,ios,upi_account,0,10,Hyderabad,android,37298.333333333336
273937930138,100431,1510,Hyderabad,FAILED,22,0,upi_number,food,2,android,upi_account,0,10,Hyderabad,android,37298.333333333336
946489069352,100431,71395,Hyderabad,FAILED,10,0,upi_number,education,0,web,upi_account,0,10,Hyderabad,android,37298.333333333336
796767538127,880871,2280,Delhi,FAILED,12,0,p2m,food,1,ios,merchant,0,12,Delhi,ios,10511.6
347709927236,880871,584,Delhi,SUCCESS,13,0,bank,transport,1,ios,merchant,0,12,Delhi,ios,10511.6
652382364002,880871,48521,Delhi,SUCCESS,15,0,p2m,transport,0,ios,merchant,0,12,Delhi,ios,10511.6
376664717337,880871,546,Delhi,SUCCESS,20,1,upi_number,food,1,web,merchant,0,12,Delhi,ios,10511.6
932147357695,880871,627,Delhi,SUCCESS,14,0,bank,education,1,web,merchant,0,12,Delhi,ios,10511.6
109348759633,457658,1247,Bangalore,SUCCESS,11,0,p2p,entertainment,0,web,bank,0,11,Bangalore,android,1450.5
691240103524,457658,1654,New York,SUCCESS,13,0,p2p,entertainment,1,android,bank,0,11,Bangalore,android,1450.5
269493899265,673991,44001,Delhi,FAILED,11,0,bank,education,2,web,merchant,0,11,Delhi,android,33546.666666666664
132259345003,673991,50190,Delhi,SUCCESS,16,0,p2m,education,1,android,merchant,0,11,Delhi,android,33546.666666666664
430093329222,673991,6449,Delhi,SUCCESS,11,0,bank,education,4,ios,merchant,0,11,Delhi,android,33546.666666666664
207898384351,120494,82358,Kolkata,SUCCESS,23,0,upi_number,transport,0,ios,upi_account,0,8,Kolkata,android,67070.8
261309683640,120494,81163,Kolkata,SUCCESS,8,1,p2m,medical,0,android,upi_account,0,8,Kolkata,android,67070.8
473770526997,120494,12275,Kolkata,FAILED,17,1,bank,education,2,android,upi_account,0,8,Kolkata,android,67070.8
175848254026,120494,77159,Kolkata,SUCCESS,13,0,upi_number,medical,0,android,upi_account,0,8,Kolkata,android,67070.8
609613178864,120494,82399,Kolkata,SUCCESS,22,0,p2m,education,0,web,upi_account,0,8,Kolkata,android,67070.8
907306651597,982476,2877,Dubai,FAILED,13,1,bank,food,2,web,bank,0,13,Dubai,web,2877.0
602770814108,594501,1799,Berlin,FAILED,21,0,p2m,food,2,web,merchant,0,9,Berlin,web,5944.2
954715013015,594501,1778,Berlin,FAILED,13,0,upi_number,medical,2,web,merchant,0,9,Berlin,web,5944.2
863573394022,594501,2648,Berlin,FAILED,22,0,p2m,entertainment,2,android,merchant,0,9,Berlin,web,5944.2
850559714510,594501,25365,Lucknow,FAILED,3,1,p2p,entertainment,6,ios,merchant,1,9,Berlin,web,5944.2
492281969949,594501,14242,Sydney,FAILED,0,1,p2m,education,8,android,merchant,1,9,Berlin,web,5944.2
649719652482,451927,83172,Jaipur,SUCCESS,11,0,bank,shopping,0,ios,institution,0,10,Jaipur,web,56784.5
554446947961,451927,2357,Jaipur,SUCCESS,10,1,p2p,food,1,web,institution,0,10,Jaipur,web,56784.5
547279132784,451927,56814,Jaipur,FAILED,15,0,p2m,transport,3,web,institution,0,10,Jaipur,web,56784.5
458534175756,451927,84795,Jaipur,SUCCESS,13,0,p2p,medical,0,android,institution,0,10,Jaipur,web,56784.5
449358643771,359011,18740,Hyderabad,SUCCESS,18,0,p2m,medical,5,web,upi_account,0,11,Hyderabad,ios,9356.75
293174698871,359011,1429,Hyderabad,SUCCESS,11,1,p2m,entertainment,5,ios,upi_account,0,11,Hyderabad,ios,9356.75
794446591859,359011,484,Hyderabad,SUCCESS,11,0,p2m,transport,0,ios,upi_account,0,11,Hyderabad,ios,9356.75
195877969012,359011,16774,Hyderabad,FAILED,17,0,bank,shopping,2,ios,upi_account,0,11,Hyderabad,ios,9356.75
364886603851,248572,82943,Delhi,SUCCESS,14,0,upi_number,transport,0,ios,institution,0,14,Delhi,ios,82943.0
662854804707,560870,1380,Tokyo,FAILED,9,0,p2m,shopping,3,ios,institution,0,9,Tokyo,ios,1380.0
817464044889,845905,67601,Sydney,FAILED,10,0,p2p,shopping,0,ios,bank,0,10,Sydney,ios,28070.0
664552251774,845905,5078,Sydney,SUCCESS,16,0,p2p,medical,0,ios,bank,0,10,Sydney,ios,28070.0
611631366154,845905,11531,Sydney,SUCCESS,14,0,p2p,food,1,ios,bank,0,10,Sydney,ios,28070.0
927896346766,385880,8974,Jaipur,FAILED,17,0,p2m,entertainment,2,ios,bank,0,17,Jaipur,ios,8974.0
680269478745,723978,68654,Paris,SUCCESS,14,0,p2p,education,0,web,merchant,0,9,Paris,android,31622.0
979632228751,723978,24268,San Francisco,SUCCESS,10,0,upi_number,education,0,ios,merchant,0,9,Paris,android,31622.0
888875526246,723978,1944,Paris,SUCCESS,9,1,p2m,transport,0,android,merchant,0,9,Paris,android,31622.0
515878077463,264923,87041,Toronto,FAILED,10,0,p2p,medical,2,android,upi_account,0,10,Toronto,android,87041.0
126867290147,670021,2672,Bangalore,FAILED,12,1,p2m,food,3,ios,upi_account,0,8,Bangalore,ios,23997.666666666668
235640314272,670021,68550,Bangalore,SUCCESS,15,0,bank,transport,0,ios,upi_account,0,8,Bangalore,ios,23997.666666666668
235629288759,670021,771,Bangalore,SUCCESS,8,0,p2m,entertainment,1,web,upi_account,0,8,Bangalore,ios,23997.666666666668
306686946260,172605,2010,Jaipur,SUCCESS,16,0,p2p,food,0,android,upi_account,0,16,Jaipur,web,14815.0
612582672541,172605,377,Jaipur,SUCCESS,13,0,p2p,food,1,ios,upi_account,0,16,Jaipur,web,14815.0
590477570162,172605,55254,Jaipur,FAILED,23,1,p2m,medical,2,web,upi_account,0,16,Jaipur,web,14815.0
740958606309,172605,1619,Jaipur,SUCCESS,16,0,bank,medical,0,web,upi_account,0,16,Jaipur,web,14815.0
918804917753,452900,974,San Francisco,SUCCESS,14,0,upi_number,entertainment,0,android,institution,0,9,San Francisco,web,30356.5
469307409321,452900,75422,Toronto,SUCCESS,9,1,bank,transport,0,web,institution,0,9,San Francisco,web,30356.5
233978930158,452900,397,San Francisco,SUCCESS,17,0,p2m,food,1,ios,institution,0,9,San Francisco,web,30356.5
192274900445,452900,44633,Toronto,SUCCESS,15,1,upi_number,shopping,1,web,institution,0,9,San Francisco,web,30356.5
920444430991,970175,16575,Singapore,SUCCESS,16,0,p2m,transport,1,android,bank,0,16,Singapore,android,21572.6
421636382124,970175,678,Singapore,SUCCESS,16,0,bank,food,5,web,bank,0,16,Singapore,android,21572.6
378175904639,970175,14540,New York,FAILED,12,0,upi_number,transport,2,android,bank,0,16,Singapore,android,21572.6
570358934431,970175,58696,New York,SUCCESS,14,0,bank,transport,0,web,bank,0,16,Singapore,android,21572.6
647568852443,970175,17374,Singapore,SUCCESS,15,1,bank,transport,1,android,bank,0,16,Singapore,android,21572.6
609331601506,427247,567,Jaipur,FAILED,16,0,bank,medical,2,web,upi_account,0,15,Jaipur,android,4357.0
960532056059,427247,8147,Jaipur,SUCCESS,15,1,bank,education,5,android,upi_account,0,15,Jaipur,android,4357.0
773475579574,625869,1175,London,FAILED,11,0,p2m,food,3,ios,bank,0,11,London,ios,34211.75
183191130208,625869,98874,Singapore,FAILED,16,0,upi_number,transport,3,web,bank,0,11,London,ios,34211.75
799021637861,625869,1498,Singapore,FAILED,10,0,p2m,transport,2,android,bank,0,11,London,ios,34211.75
819401930469,625869,35300,London,FAILED,11,0,p2m,shopping,2,ios,bank,0,11,London,ios,34211.75
148947221400,221344,1505,Chennai,SUCCESS,11,0,p2m,food,1,android,upi_account,0,11,Chennai,android,19216.5
730596493819,221344,64625,Chennai,SUCCESS,12,1,bank,transport,0,ios,upi_account,0,11,Chennai,android,19216.5
981379254358,221344,10212,Chennai,FAILED,20,0,upi_number,food,0,android,upi_account,0,11,Chennai,android,19216.5
720197118790,221344,524,Chennai,SUCCESS,11,1,bank,transport,4,web,upi_account,0,11,Chennai,android,19216.5
664939487796,743612,70381,Kolkata,FAILED,14,0,upi_number,medical,3,ios,bank,0,14,Kolkata,web,57875.666666666664
120203009751,743612,15957,Sydney,SUCCESS,17,0,p2m,shopping,1,web,bank,0,14,Kolkata,web,57875.666666666664
237596649630,743612,87289,Kolkata,SUCCESS,15,1,bank,transport,1,web,bank,0,14,Kolkata,web,57875.666666666664
909432950002,165894,99235,London,SUCCESS,15,0,p2m,education,0,ios,upi_account,0,15,London,ios,99235.0
464090537063,343867,1989,Singapore,SUCCESS,16,0,p2m,education,0,android,bank,0,9,Singapore,web,37635.2
927407599954,343867,71800,Singapore,FAILED,9,0,p2m,medical,2,web,bank,0,9,Singapore,web,37635.2
473027707323,343867,22224,Singapore,SUCCESS,14,0,p2p,transport,1,web,bank,0,9,Singapore,web,37635.2
723751580956,343867,2864,Singapore,SUCCESS,10,0,p2m,entertainment,5,web,bank,0,9,Singapore,web,37635.2
382342226546,343867,89299,Ahmedabad,SUCCESS,9,0,upi_number,education,1,ios,bank,0,9,Singapore,web,37635.2
781532516765,920955,1353,Ahmedabad,SUCCESS,11,0,upi_number,food,0,ios,upi_account,0,10,Ahmedabad,web,26823.333333333332
861015944777,920955,77532,Ahmedabad,FAILED,12,0,bank,medical,0,web,upi_account,0,10,Ahmedabad,web,26823.333333333332
624173570548,920955,1585,Hyderabad,SUCCESS,10,0,upi_number,entertainment,0,web,upi_account,0,10,Ahmedabad,web,26823.333333333332
404876168590,293151,1996,San Francisco,FAILED,12,0,upi_number,entertainment,3,android,bank,0,12,San Francisco,android,1996.0
139469064468,185531,9622,Paris,SUCCESS,11,0,bank,food,1,ios,institution,0,11,Paris,android,48393.25
582559059850,185531,19435,Mumbai,SUCCESS,11,1,p2m,education,1,android,institution,0,11,Paris,android,48393.25
531724754799,185531,84099,Paris,SUCCESS,11,0,bank,transport,0,web,institution,0,11,Paris,android,48393.25
153207282155,185531,80417,Paris,SUCCESS,16,0,p2p,education,0,android,institution,0,11,Paris,android,48393.25
189440055658,356833,115,Mumbai,SUCCESS,18,0,upi_number,food,0,android,upi_account,0,12,Mumbai,android,41085.4
684612957809,356833,14309,Mumbai,FAILED,14,0,p2m,shopping,2,android,upi_account,0,12,Mumbai,android,41085.4
812159496199,356833,90245,Mumbai,SUCCESS,15,1,p2m,transport,0,android,upi_account,0,12,Mumbai,android,41085.4
339126012336,356833,94359,Mumbai,SUCCESS,12,0,p2p,shopping,1,web,upi_account,0,12,Mumbai,android,41085.4
638932297490,356833,6399,Mumbai,SUCCESS,13,0,bank,food,1,web,upi_account,0,12,Mumbai,android,41085.4
639623542549,327450,1741,Jaipur,FAILED,13,0,bank,food,2,web,institution,0,13,Jaipur,web,1741.0
455250720526,934726,18422,Toronto,FAILED,13,0,bank,medical,3,android,merchant,0,12,Toronto,android,50401.333333333336
104413193102,934726,69973,Toronto,FAILED,20,0,p2m,shopping,0,ios,merchant,0,12,Toronto,android,50401.333333333336
595884502744,934726,62809,Toronto,FAILED,12,0,bank,shopping,2,web,merchant,0,12,Toronto,android,50401.333333333336
860149108504,128482,29198,Delhi,SUCCESS,13,0,p2p,medical,1,android,upi_account,0,9,Delhi,ios,69481.0
264874333316,128482,85660,Delhi,SUCCESS,22,0,upi_number,shopping,1,ios,upi_account,0,9,Delhi,ios,69481.0
809783504747,128482,93585,Delhi,SUCCESS,9,0,p2p,shopping,0,ios,upi_account,0,9,Delhi,ios,69481.0
840128534388,607390,35101,Delhi,FAILED,21,0,p2m,transport,2,ios,merchant,0,9,Delhi,web,18979.0
407468439362,607390,35608,Delhi,SUCCESS,9,0,p2p,transport,1,android,merchant,0,9,Delhi,web,18979.0
971006691096,607390,4529,Delhi,SUCCESS,11,0,p2m,shopping,3,web,merchant,0,9,Delhi,web,18979.0
222464953452,607390,678,Delhi,SUCCESS,10,0,upi_number,entertainment,1,web,merchant,0,9,Delhi,web,18979.0
133016424662,348762,2159,Paris,SUCCESS,9,0,upi_number,food,0,web,bank,0,9,Paris,android,12261.5
754987311884,348762,45170,Hyderabad,FAILED,0,1,p2p,education,3,web,bank,1,9,Paris,android,12261.5
216215364432,582786,2902,Dubai,SUCCESS,15,0,p2p,entertainment,0,web,institution,0,10,Dubai,web,31632.8
637829932693,582786,89363,Dubai,SUCCESS,12,1,p2p,shopping,2,android,institution,0,10,Dubai,web,31632.8
420430156962,582786,2158,Dubai,SUCCESS,10,0,p2m,food,1,web,institution,0,10,Dubai,web,31632.8
414430627624,582786,2235,Dubai,SUCCESS,11,0,bank,food,0,android,institution,0,10,Dubai,web,31632.8
818613261495,582786,61506,Dubai,FAILED,13,0,upi_number,shopping,3,web,institution,0,10,Dubai,web,31632.8
540299479032,407173,1620,Singapore,FAILED,17,0,bank,medical,0,ios,bank,0,17,Singapore,ios,1620.0
358136929763,872720,78799,New York,SUCCESS,12,0,bank,education,0,android,upi_account,0,10,Berlin,android,61355.5
269794227893,872720,43912,Berlin,SUCCESS,10,1,upi_number,shopping,1,ios,upi_account,0,10,Berlin,android,61355.5
313285245283,395949,227,Delhi,SUCCESS,16,1,bank,entertainment,1,ios,bank,0,16,Delhi,android,13364.333333333334
164783749506,395949,193,Delhi,SUCCESS,12,0,p2p,entertainment,0,android,bank,0,16,Delhi,android,13364.333333333334
187326987425,395949,39673,Delhi,SUCCESS,16,0,bank,shopping,0,android,bank,0,16,Delhi,android,13364.333333333334
667097788251,253625,2943,Berlin,SUCCESS,13,0,p2p,entertainment,0,web,bank,0,11,London,web,17472.666666666668
205285090408,253625,47111,London,SUCCESS,11,0,upi_number,shopping,1,web,bank,0,11,London,web,17472.666666666668
502108455586,253625,2364,London,SUCCESS,17,0,upi_number,food,2,android,bank,0,11,London,web,17472.666666666668
648518547848,974362,859,Kolkata,SUCCESS,18,0,p2m,transport,1,android,merchant,0,12,Kolkata,ios,14875.4
404095091497,974362,61611,Kolkata,FAILED,19,0,p2p,education,3,web,merchant,0,12,Kolkata,ios,14875.4
436313457258,974362,2598,Kolkata,SUCCESS,14,0,bank,food,0,ios,merchant,0,12,Kolkata,ios,14875.4
675862063345,974362,7285,Kolkata,SUCCESS,12,0,upi_number,shopping,1,ios,merchant,0,12,Kolkata,ios,14875.4
965713751484,974362,2024,Kolkata,SUCCESS,16,0,p2p,food,1,ios,merchant,0,12,Kolkata,ios,14875.4
853378167933,676440,1720,Dubai,FAILED,17,1,p2p,entertainment,1,ios,upi_account,0,14,Dubai,ios,21140.0
552101253084,676440,40560,Dubai,SUCCESS,14,0,upi_number,transport,0,web,upi_account,0,14,Dubai,ios,21140.0
858798593315,945903,2117,Dubai,SUCCESS,11,0,upi_number,entertainment,0,web,institution,0,11,Dubai,web,32404.333333333332
154818839557,945903,69768,Dubai,SUCCESS,16,1,bank,transport,0,web,institution,0,11,Dubai,web,32404.333333333332
854179818306,945903,25328,Dubai,FAILED,13,1,bank,education,2,ios,institution,0,11,Dubai,web,32404.333333333332
744706998959,722276,358,Paris,SUCCESS,10,1,upi_number,entertainment,3,ios,upi_account,0,10,Paris,ios,2856.75
999400799021,722276,485,Paris,SUCCESS,22,0,p2m,food,1,android,upi_account,0,10,Paris,ios,2856.75
295976546453,722276,7604,Paris,SUCCESS,20,0,p2p,entertainment,1,ios,upi_account,0,10,Paris,ios,2856.75
455078587146,722276,2980,Paris,FAILED,17,0,p2m,entertainment,0,web,upi_account,0,10,Paris,ios,2856.75
964170160859,950210,77289,Tokyo,FAILED,22,0,upi_number,education,0,web,upi_account,0,22,Tokyo,web,77289.0
343752631325,999602,2939,Hyderabad,FAILED,14,0,p2m,food,2,web,institution,0,14,Hyderabad,ios,34754.8
